epoch,auroc,auprc,ap,f1
1,0.49347438331266846,0.5509297973603852,0.5121543499328776,0.2704622400331652
2,0.5468715955950767,0.6026854210952022,0.5492288081145034,0.42778431834235936
3,0.5956195406388747,0.6445840818253543,0.5832192112711094,0.555902113777905
4,0.611192761640186,0.6612454650304069,0.5923834570302061,0.5867701667061704
5,0.6487698491989793,0.6920483001176133,0.6192030617275331,0.6452676913797816
6,0.6689725321462777,0.7042113740744855,0.6352103906379183,0.6738345310484614
7,0.6809748778166143,0.7103299071625804,0.6469652764724856,0.6793308813920057
8,0.6963657711571327,0.7201624912978704,0.6603802921102607,0.6897876186172616
9,0.7122901937359479,0.7296503405185584,0.6742795529476945,0.7043233206722024
10,0.7211316337005447,0.7351825423021984,0.6829458583885658,0.7211956968054528
11,0.731293539899615,0.7397650307382886,0.6931926419086161,0.7264470714968937
12,0.7420839668077398,0.7456767425635537,0.7030564875642438,0.7389495098945812
13,0.7535566272637058,0.7535096916190769,0.7127144298625748,0.7519746653655662
14,0.7626194243373008,0.7604546766838434,0.7197290259568521,0.7629270438983253
15,0.7673621055890713,0.7640941482953382,0.7227999523320463,0.7714526155767298
16,0.7727286002719301,0.7676224174837731,0.727591277032777,0.7754516568315932
17,0.7784763944999766,0.7713250005439944,0.7335649419989101,0.7808444790328127
18,0.7843368120316769,0.7750287925575768,0.7402680625785818,0.7848983229360772
19,0.7903975360689668,0.7788803682963414,0.7474130357717298,0.7867063221370296
20,0.7976871271870216,0.7835874555590545,0.7547769642688702,0.7940737233190063
21,0.8053731368039166,0.788654542184447,0.7617645401954065,0.8021429619844416
22,0.8114638575105061,0.7925032986387561,0.767245566034859,0.8118722287575786
23,0.815810066437431,0.7949017471721661,0.7712517718073959,0.8156001446131599
24,0.8193898289333821,0.7967207928270241,0.7755619779868267,0.8188506661364089
25,0.823361379213404,0.7994658384310078,0.7802260015209159,0.8221217328389255
26,0.8273370323776802,0.8024135749383534,0.7847187072842929,0.825600377276355
27,0.8316923611961254,0.8052915319904734,0.7893854543627634,0.8295727835274407
28,0.8369545268150906,0.8085044998039301,0.7941453554385367,0.8331506923752683
29,0.8422807881773903,0.8123017318214312,0.7992060633903728,0.8387125954336577
30,0.8470855106734345,0.8160116168572646,0.8039598283718625,0.8441572525982829
31,0.8510310428531161,0.819360382657445,0.808302389345628,0.8487212207264688
32,0.8540534763051816,0.8219250795692994,0.8118494344402004,0.8496284832523326
33,0.8567714426987245,0.8240269612809327,0.8148636406774354,0.8509626726187235
34,0.8597658699248075,0.8264456067697455,0.8181661763337369,0.8534583186583945
35,0.8632509525174568,0.8294524533707119,0.8219059326483826,0.8548400302018612
36,0.8672892244666557,0.833085896271966,0.8260871119998201,0.858729134673924
37,0.8714396503503489,0.8369680400768997,0.8304066529433256,0.8640002888425539
38,0.8748056285407593,0.8402305383526104,0.8339688359101363,0.8682114735658044
39,0.8770292095894067,0.842216710741296,0.8362437324699881,0.8714361116826652
40,0.8787490189089664,0.8436420198833243,0.8381049425355167,0.8727718519579067
41,0.8804516301605054,0.8449740556292107,0.839852441117745,0.8733011836913634
42,0.8826574049911883,0.8471135606197512,0.8424102995257916,0.874210327387916
43,0.8853478700522724,0.8496685270053815,0.8451181336644727,0.8776561493882807
44,0.8879940995276088,0.8521643813345794,0.8475528363875705,0.8815832777407161
45,0.8902195333576668,0.854188577623804,0.8494482134793715,0.8841318140041226
46,0.8921567603380223,0.8561093689402389,0.851359891206593,0.886496785796962
47,0.8939036801021538,0.858047175087904,0.8534132038466518,0.887590954487088
48,0.8955899984576623,0.8601538465122145,0.855683105320906,0.888442874473703
49,0.8973986717147211,0.8623790123673876,0.8580028944227354,0.8905231518945694
50,0.8993455476958289,0.8645421241070232,0.8601236685554704,0.8936823697549111
51,0.9012931945036936,0.8664495681061917,0.8618587926289024,0.8974150860167622
52,0.9030996405149798,0.8682451653135005,0.8636997437206855,0.8985788573870921
53,0.9046338023040232,0.8696939568271967,0.8653457978813812,0.9009332884693716
54,0.9060218942607868,0.8711566212416473,0.8670665650985157,0.9023450615865835
55,0.9074356281752125,0.8727075617038069,0.8687878120587113,0.9042381477398015
56,0.9086933717689447,0.8740028562648765,0.8701359291080581,0.9056036236884477
57,0.9098378815114846,0.875173276086175,0.8713639362324386,0.906975713132997
58,0.9109836929482498,0.876248896132847,0.8726464483279969,0.9083768709404123
59,0.9121604755967173,0.8775161155769522,0.8741329937363469,0.9091889788844479
60,0.9134122128556126,0.8785878541072912,0.8753216300009576,0.9105807731830906
61,0.9145141631310315,0.8794683364509068,0.8763273592835354,0.9125222572854045
62,0.9157801365091813,0.8806565431600544,0.8777110881090121,0.9137370049996032
63,0.9171745205541327,0.8822655794311051,0.8795335816570081,0.9146946294459403
64,0.9184233385814108,0.8836992675890123,0.8811281377909852,0.9156875928940477
65,0.919355446551543,0.8843158419400879,0.8818551202995013,0.9168423559715252
66,0.9201427643657079,0.8847489637625816,0.8824608600698373,0.91716065463374
67,0.9209692623169172,0.8854451091524642,0.8833059305255784,0.9180695847362513
68,0.9216778219361619,0.8859226127830238,0.8837596418335798,0.9187901923883087
69,0.922646012071022,0.8871099390513174,0.8850951372768987,0.9194919402931935
70,0.9240249080525876,0.8887676402122271,0.8870151424082671,0.921391958283819
71,0.9245898409487849,0.8887929131256334,0.8870693010465152,0.9228779476640151
72,0.9254695118803313,0.8893684642820787,0.8876769645784791,0.9236631051663958
73,0.9262555057026386,0.8910277386009737,0.8895180778089664,0.9241395188212271
74,0.9274031587719982,0.8919724069176682,0.8906573071059678,0.9249206971522259
75,0.9274598268862453,0.8910655082551016,0.8896328068191512,0.9268552270973578
76,0.9286421591676832,0.8929588938536961,0.8916282299555817,0.9280359289907348
77,0.92954862685847,0.8949389013348197,0.8936925130999185,0.9275733561028542
78,0.9299589231959684,0.8943028612150161,0.8930648351969086,0.9293825408090844
80,0.9309904735719707,0.8955677445919701,0.8944146716752497,0.930594222687213
81,0.9321246158744496,0.8975963125023346,0.896462814822412,0.9316844077095854
83,0.9324937862268516,0.8971793548728486,0.896062085013945,0.9319870586980481
84,0.9332560135301791,0.898652497562464,0.8976614500945332,0.931914210835963
85,0.9337390679215476,0.8985949172317674,0.897466428302365,0.9334796691383139
86,0.9343451457038812,0.8993174041494327,0.8982622611246427,0.9339510847774759
88,0.9347441799387854,0.8998241458988246,0.8988380017440623,0.9343504639543184
89,0.9357713393595075,0.9015913911490461,0.9005964421272125,0.9351842799882686
92,0.9368564318655402,0.9029636047174904,0.9020200944758553,0.9361421870967168
93,0.9373181397503307,0.9035751661561588,0.9026740323696603,0.9371107235647935
95,0.9376311968718627,0.9033535786839451,0.9024379437167915,0.937809576224546
96,0.9387880647375402,0.9049389753631377,0.904133681015118,0.9387944165827847
98,0.9390942970253,0.9056703193711345,0.9048314618123805,0.9390445978396675
99,0.939551969558092,0.9064393120345646,0.9055754862693529,0.9387492631691764
101,0.9406027002936097,0.9074152998804699,0.9066955300811808,0.9399962647741523
103,0.9407177577554751,0.9069438329039137,0.9061378085434152,0.9409974099028937
104,0.9409553685198673,0.9079056431922304,0.9071547483268461,0.9405492297387811
105,0.9414371811169227,0.9076363623688798,0.9067946764330695,0.9421095360019984
107,0.941554447682759,0.9073521694827569,0.9065954778639616,0.9426170596012388
108,0.9425678011127497,0.909910907692735,0.9091871311158033,0.9426923592792955
109,0.9430809319334076,0.9107381174359894,0.9100125049933931,0.9430278564219815
112,0.9435489178005358,0.910298301526103,0.9095591242722413,0.9441655201986814
113,0.9439814738485458,0.9110254433208654,0.9103194767847783,0.9448383006839407
