rel_name,test_len,auroc,auprc,ap,f1
0,43064,0.9559489394344112,0.9189222399572451,0.9188600135939223,0.9707217641063653
10,2002,0.9852357763508873,0.9661025828627129,0.9646720225361922,0.9969543147208122
100,461,0.9836440677966103,0.9790505558668006,0.979072720879126,0.9799554565701558
102,1108,0.9711222334316059,0.9513445056146697,0.9515987421441217,0.9720347155255544
103,309,0.9959312080536913,0.9947463836763387,0.9947682643416436,0.9966329966329966
106,947,0.993810832270209,0.9921087384775551,0.9921123283956512,0.9905163329820863
107,556,0.998162609095085,0.9982238993059036,0.9982274852765447,0.998389694041868
108,1164,0.9936222041780467,0.9843801203529414,0.9844878632270158,0.9991503823279524
109,262,0.9861184018664334,0.9879823618138067,0.9880270795808572,0.9799196787148594
12,119,0.5903373356203544,0.6026705498754822,0.6137869903155706,0.7671232876712328
124,598,0.9778890980814058,0.9658618715515305,0.9660141100296634,0.9788732394366197
13,117,0.9177400468384076,0.927344961550522,0.9279613405949236,0.8679245283018867
135,350,0.9926201671891327,0.9842845422047879,0.9844522051885651,0.9943502824858756
139,404,0.9938963108224047,0.9897486306977554,0.989804131349567,0.9875311720698253
151,185,0.9498480243161094,0.9335819678333648,0.9362779707401416,0.9333333333333332
152,433,0.9903160367285928,0.9910366644015889,0.991046464584967,0.9635036496350364
154,1826,0.992007020625186,0.9877833900345374,0.9877994953152212,0.990077177508269
16,201,0.9358415841584158,0.904493908229426,0.9031897898432216,0.9504950495049505
163,1829,0.9794673940351003,0.9669740121441417,0.9674358325188441,0.9686985172981878
164,414,0.9588443175435312,0.9018059203972661,0.9032290503276335,0.98989898989899
191,163,0.9261603375527426,0.8896928446231516,0.8912111786343393,0.9433962264150944
196,263,0.9707277565660072,0.9548677604942094,0.9554335671184477,0.963855421686747
2,772,0.9767086597216614,0.9589249052863139,0.9581160648286633,0.9875311720698255
20,8380,0.9600021109905998,0.9395080157576446,0.9392118481744083,0.9570345408593093
21,2141,0.9088247819613964,0.8786927283028785,0.8787988985258209,0.9056603773584906
22,7522,0.9454791694121599,0.9134394758920575,0.9128623135189327,0.9466882067851374
23,236,0.9340460882756628,0.9246097839035435,0.9234319795434738,0.9311740890688259
25,9277,0.9751557724268279,0.9557845826589394,0.9557785459299837,0.9863131802996012
26,34587,0.9591375827924287,0.9226417358368504,0.9224768725208843,0.9803058453622981
27,5215,0.9793484383847744,0.964085849592704,0.9641858387048026,0.9846390168970814
28,713,0.9662889518413598,0.9537208993230032,0.9538800126414119,0.9493487698986975
29,27377,0.9323421381587933,0.8920333881910912,0.8917294854035819,0.9487862956249777
35,270,0.9709791758972086,0.9314120714078329,0.9351585340974193,0.9931972789115647
39,205,0.9542857142857143,0.9609958646914658,0.9611717729127328,0.9375
4,499,0.9943255198243576,0.9892181610189053,0.9892237577749248,1.0
42,1680,0.9537704169791023,0.9225029392549169,0.9214670658181295,0.9484291641967991
45,303,0.9897727272727272,0.9776475876367013,0.9779583145123624,0.9822064056939501
46,907,0.9869543621807981,0.9760015677670144,0.9750469346847629,0.9925452609158679
47,1498,0.9774839572192513,0.9586888478901863,0.9587443843204471,0.9879518072289156
49,1155,0.9935627530364373,0.9902347320760922,0.990262520100015,0.9871023215821152
51,5504,0.9899719795990034,0.9825092753723365,0.9825227456369015,0.9946700974085646
52,6716,0.9755277164951693,0.9489394621769813,0.9483979190780145,0.9852481001341081
55,660,0.9898531792758316,0.9886249857155445,0.9886488592450401,0.9904153354632589
59,3527,0.9776920949557186,0.9598071531070074,0.9595761764334667,0.9888027562446167
6,5321,0.9781333654695457,0.9599581806390595,0.9564954876314006,0.9890689785148888
60,6,1.0,1.0,1.0,1.0
61,801,0.9751122334455667,0.9524325808642918,0.951911676537195,0.9823677581863981
62,1168,0.9443325358009922,0.8993903600179332,0.8997666780110943,0.9533678756476683
63,11471,0.976423730631339,0.9524248613965841,0.9524480601451635,0.9875460445535871
64,464,0.9826762579230097,0.9794781709695406,0.9795360730305548,0.9803063457330417
66,651,0.9650358243378642,0.9424266597020672,0.9429591746284062,0.9745889387144994
67,320,0.954698248905566,0.9359775014413393,0.9363814379074011,0.968944099378882
7,3924,0.9844284657356885,0.9730743110547457,0.9726691197013384,0.9807302231237323
75,347,0.967099135063207,0.9734575276931284,0.973532861558965,0.9540229885057472
76,729,0.9729377167847988,0.9524867026381152,0.9539852747690875,0.9569093610698366
78,1700,0.958841547814147,0.9407384379471454,0.9408472391209504,0.9655172413793104
79,485,0.9862330678646791,0.9683021187119782,0.9693819110999395,0.978723404255319
8,600,0.9724450295072457,0.9743145157519252,0.9743663579189877,0.9380863039399625
80,1538,0.9841575681540756,0.9716415454219927,0.9718395709532447,0.9925373134328358
84,2339,0.986944791735211,0.9763221927733909,0.9763557688009148,0.988783433994823
86,231,0.9817813765182186,0.9848170500112399,0.9848733171581809,0.9523809523809523
88,815,0.9685290255743076,0.9340763933839302,0.9345938937405698,0.9828850855745722
