rel_name,test_len,auroc,auprc,ap,f1
0,43064,0.9585474139924324,0.9254435468489693,0.9253410931704138,0.9721027064538516
10,2002,0.9877584575207246,0.974623982639773,0.9745710229675455,0.993939393939394
100,461,0.959086629001883,0.9207572801733455,0.9215052330513889,0.9844097995545658
102,1108,0.9655474695632584,0.9396898905505822,0.9380426357385608,0.9685414680648236
103,309,0.9675755033557047,0.9466827263853963,0.9470724565424316,0.9704918032786884
106,947,0.9917143213995772,0.9832618702664502,0.9832785403228989,0.9936842105263157
107,556,0.9998031366887591,0.999845253844198,0.9998455021018061,0.998389694041868
108,1164,0.9960301173691593,0.9938834058922447,0.9938885058210045,0.9991503823279524
109,262,0.9869349664625255,0.9761850091256841,0.9765246812251572,0.9802371541501976
12,119,0.9113779302458549,0.935512130286877,0.9360473596469154,0.9374999999999999
124,598,0.9704758382642998,0.9388258877747957,0.9377036391954338,0.9895470383275262
13,117,0.9557962529274004,0.959989317984124,0.9602995201187708,0.9310344827586207
135,350,0.9919344305120167,0.9835396946527631,0.9837096100207101,1.0
139,404,0.9950484127956858,0.9924840210356196,0.992515344237495,0.9974811083123425
151,185,0.9843348141220483,0.9875242207266265,0.9875793590374167,0.9533678756476683
152,433,0.9848921631432843,0.9657468496393987,0.9669534049644044,0.970873786407767
154,1826,0.9917736796137937,0.9844939961627877,0.9845203020092171,0.9933774834437086
16,201,0.836089108910891,0.7635496944084641,0.766529005698339,0.8679245283018867
163,1829,0.9762666140281615,0.9648098638124641,0.9649308312140392,0.9665019220208676
164,414,0.9668250327653998,0.9195225740845017,0.9224588973106053,0.9948717948717948
191,163,0.9026522001205546,0.811802341374422,0.8199739886722746,0.9132947976878613
196,263,0.9552817308804813,0.9049898802251231,0.9066511136979096,0.9649805447470817
2,772,0.9671357237072331,0.9520831928090365,0.9486796724560672,0.9851485148514852
20,8380,0.9519121353991421,0.9220320668834048,0.9215010651633618,0.9603409494495087
21,2141,0.9341651700238591,0.9068151494743355,0.906219031474842,0.926605504587156
22,7522,0.9457785813628469,0.9175883723066562,0.9169709533791824,0.9371614301191766
23,236,0.9384526475474969,0.9476206062001872,0.9478667325337232,0.8841201716738198
25,9277,0.9679997594312836,0.9420453725268796,0.9420167258101863,0.9871420853592652
26,34587,0.958727120460555,0.9213038318505453,0.9210188245510111,0.9796593729495335
27,5215,0.9793065943036159,0.9597146669268034,0.9597753139253288,0.9823076923076922
28,713,0.9736701290525653,0.964319952091867,0.9644123118215762,0.9700427960057062
29,27377,0.9272618190540913,0.8863768163921408,0.8859408080574617,0.9439461088459492
35,270,0.9772374833850244,0.9788728771079617,0.9789576802087884,0.9733333333333333
39,205,0.9361904761904762,0.9188702128096013,0.9199414874816707,0.9278350515463918
4,499,0.9692222006974042,0.8909321028027002,0.8926504047718566,0.9957081545064378
42,1680,0.9578173127761422,0.9394478200526453,0.9396227804214501,0.9484536082474226
45,303,0.9801573426573427,0.9500995844506577,0.9508921551819527,0.9964912280701755
46,907,0.9862847932371102,0.9731360252855243,0.9731955735322004,0.9968051118210862
47,1498,0.9851844919786097,0.9663933080883067,0.9659333200190949,0.9906790945406124
49,1155,0.9903598740440845,0.9784887933067832,0.9782018529243013,0.9888793840889649
51,5504,0.9898430833772343,0.9816779442405963,0.9816842114033468,0.9950358521787093
52,6716,0.9800049804528752,0.9636978012187288,0.9634714439088098,0.9903288201160543
55,660,0.9914170591698557,0.9883684971564352,0.9883977665712546,0.9905362776025236
59,3527,0.9766781577407178,0.9580714667305653,0.9578188963930319,0.9882352941176471
6,5321,0.9769782701939645,0.9578156524583517,0.9545453703644498,0.9880059970014993
60,6,0.875,0.94375,0.95,1.0
61,801,0.9759259259259259,0.9585953827451887,0.9587691816340624,0.9772151898734176
62,1168,0.962646458604553,0.9490108016045101,0.9491825753036026,0.9409722222222223
63,11471,0.9749481143386334,0.9522783642401825,0.9521842005405351,0.9870357393132446
64,464,0.982555437833417,0.9702007644458464,0.9703387842123982,0.988962472406181
66,651,0.9585137153335728,0.9267990756896343,0.9275103982943076,0.956127080181543
67,320,0.9582942464040025,0.9492609323509145,0.9495516807760086,0.9620253164556963
7,3924,0.984976339341845,0.9760434869236552,0.9758833657846311,0.982420894023104
75,347,0.9700931470392549,0.9459757225255103,0.9488367307321895,0.9714285714285714
76,729,0.9795807570502187,0.9795973335052683,0.9796315747713027,0.9645390070921985
78,1700,0.9512979193426937,0.9290267901422824,0.9290568167295834,0.9618138424821002
79,485,0.97804778435777,0.9647196876355515,0.9648996676820012,0.9872340425531915
8,600,0.9911422483517219,0.9915720857073881,0.9915877290088739,0.9699115044247788
80,1538,0.980076800488268,0.9622788056042496,0.9629627834078374,0.9874999999999999
84,2339,0.9894811110379972,0.9846957438515436,0.9847179186385556,0.9879518072289156
86,231,0.9686609686609686,0.9738329335112886,0.9739307315022296,0.951111111111111
88,815,0.9839723898666475,0.9788841370249097,0.9789297337305947,0.9800995024875622
