epoch,auroc,auprc,ap,f1
1,0.5005673250165783,0.5774351981030578,0.5163865672128332,0.36097675772420157
2,0.5739811882614281,0.6507281225676647,0.5641356711934018,0.5336227407438326
3,0.6142464221273284,0.6727764457694,0.5907728066135497,0.6096690054764722
4,0.6394998137334105,0.6797252148956208,0.6078657083845682,0.6576179840306727
5,0.6530292804156383,0.681703953093066,0.6193149944505503,0.6697422959091728
6,0.6714171236117026,0.6887274537900596,0.6364095616572562,0.6782992415536659
7,0.684997781582172,0.6922388599468827,0.651446337285226,0.6825532547678352
8,0.6912301479590716,0.6931365732040409,0.661071705349223,0.6754847579765799
9,0.6982017381149325,0.6946335448982546,0.6691171262802437,0.6796581196581196
10,0.7104755704875321,0.6999974231105418,0.6790208989179954,0.6962305152350402
11,0.7181567130267618,0.7031864835205083,0.6857328067508947,0.7047570963760799
12,0.7265225901649413,0.707711283333678,0.6930546055207678,0.7109406426867486
13,0.7332062232205674,0.7124823671188439,0.699362261905281,0.7223646370260114
14,0.7403965937102794,0.7190498200027667,0.7060107878842062,0.7291361099580278
15,0.7472058743244773,0.7245057563350824,0.712932406080386,0.7400173768236614
17,0.7514826706016413,0.7251214024522761,0.7169911806037685,0.745327855829683
18,0.7651141511502179,0.7367830994466436,0.729827293353142,0.7518499704828457
19,0.7761796066875757,0.7469227420618838,0.7401577858057082,0.762002052217535
20,0.7855781198726834,0.7558321098020914,0.7489725969832381,0.7711640696608616
21,0.7941770030344306,0.7638538879769773,0.7568431365583028,0.7845150598068885
22,0.80173082729105,0.7707262936815122,0.7636961651873145,0.7891323016206537
23,0.8083714842974433,0.7763556761256216,0.7692877939989142,0.7959848519414153
24,0.8146165917333443,0.7815940877510026,0.7747187484215323,0.8035746721400806
25,0.8203603865733158,0.7865691806317623,0.7802486425428079,0.8081515101802738
26,0.8253121562412364,0.791222015397679,0.7858587655873586,0.8131033420048402
27,0.8290874041589735,0.7950130060753627,0.7906742242339831,0.8129618479391318
29,0.8365444031443843,0.8019010976986212,0.7987435680242093,0.820750086352646
30,0.8436359369006552,0.8076921706753093,0.8043961482129505,0.8314399254102887
31,0.8477899025135232,0.8111778271006437,0.8078183674653115,0.8374483741230364
32,0.8511132230553021,0.8144760829599784,0.8111527305585942,0.8383592058090229
33,0.8542820203647005,0.8181947741492409,0.814974496521222,0.8406748746010032
34,0.8569011012737062,0.8216629137596203,0.818589417624837,0.8417920257046881
35,0.8599223777663576,0.8250677943368816,0.8219908584848196,0.8451829771040782
