epoch,auroc,auprc,ap,f1
1,0.49210314588853804,0.5809485261390932,0.5124237434571364,0.39392174511568806
2,0.5413594558538328,0.6147321789274776,0.5466970822218834,0.4737273903587259
3,0.5899187750747428,0.6525097201289933,0.5797502360875428,0.5511073298021902
4,0.6288969469572053,0.6904427501312422,0.6021756053464382,0.6258446308420796
5,0.6620346147720803,0.7121667309015316,0.6255043740106488,0.678530326348427
6,0.6809086726293364,0.7179217634348993,0.6434380755543871,0.6876924983590305
7,0.68600530498047,0.7133956249375275,0.6513358776696189,0.6804907011841739
8,0.6954621259550096,0.7157052543866271,0.6618132771805066,0.684801582960345
9,0.7076070218282883,0.7226146939186573,0.6727377433216679,0.6990199818218636
10,0.7168273191479182,0.7275764643170411,0.681148294347796,0.7078993978037549
11,0.7244462342696308,0.7304775060640047,0.6879229861749929,0.7175342504329705
12,0.7328311672122713,0.7328717371346185,0.6958242605655764,0.7271060300590797
14,0.7364557793979413,0.7279890651858576,0.7001167013155409,0.7235608977368767
15,0.7447846465021708,0.7336386369342032,0.7064986461223992,0.7391348375634049
16,0.7535207118117424,0.7403366141841032,0.714140698054166,0.7508122513050779
17,0.7618281339881238,0.7466022812889308,0.722525520236977,0.7590219486130267
18,0.769107768933561,0.751729701448688,0.7306744143985173,0.7603576585582583
19,0.7762121722599193,0.7561275519090063,0.7383972465988846,0.764814126394052
20,0.7819514841568866,0.7578020152055536,0.7450637191705833,0.7612822789353382
21,0.7936750314995058,0.7680249178824701,0.7539188185212857,0.7832332443653618
22,0.8009706841769999,0.7727860855006645,0.7606245337078923,0.7924822512887307
23,0.8012561727934566,0.7715377696480287,0.7630229893841673,0.7851704672064177
24,0.8050474795620027,0.7744158668247592,0.7672881166412003,0.7885126192745885
25,0.8149293378468592,0.782874287973635,0.7758778550640344,0.8040748938640734
26,0.822413800442569,0.789769418901509,0.7827587296366068,0.8111229712346388
27,0.8269523235724399,0.7938234649722788,0.7875045965310089,0.8163734433825659
28,0.8303962068535489,0.7966427203046549,0.7915366568614111,0.8197379676736751
29,0.8342687038173913,0.7997758025957115,0.7955994929876069,0.8214830693213194
30,0.8386457034570834,0.8036076252503341,0.7999022544241733,0.8267209039548021
31,0.8424989759456645,0.8071879591752147,0.803790538597393,0.8305401043967438
32,0.846135732868527,0.8107030876292016,0.8075898547771472,0.8321571757705495
33,0.8498218598665529,0.8143452430364584,0.811531466127509,0.8369038897921991
34,0.8535028463012564,0.8178853157809618,0.8153288005625745,0.8383516799769768
35,0.8577379437679449,0.8214761055897333,0.8189864279770399,0.8430510212341148
36,0.8620661575863882,0.8251175690081076,0.8226617134474777,0.8492426753132752
37,0.8657992085533517,0.8286781895133987,0.8262950340943742,0.854147130009199
38,0.8690856293505453,0.8322826829418214,0.830014864203005,0.8565053363562232
39,0.8720005649973914,0.8357531358670958,0.8336334482818205,0.8574537932275037
40,0.8748135435609279,0.8388366079858234,0.8367472482595748,0.8607131315307551
41,0.8779338746484759,0.8417668610722673,0.8395777905136056,0.8645887852153984
42,0.8808141917823544,0.8442745131066705,0.841902318370703,0.8705565417517818
43,0.8833337952806046,0.8467454805137145,0.8443002048930535,0.8728205496161299
44,0.8855989505846731,0.8492466217341808,0.8468537784670704,0.8750067094881109
45,0.8876896164052005,0.8516092901282561,0.8492455274836088,0.8770083940858636
46,0.8899156144692557,0.8538164970490765,0.8513774417236876,0.8788266561669456
47,0.8920284083723353,0.8557473263667612,0.8531771337689755,0.8820060583248195
48,0.8939115486489413,0.8575959019651138,0.8549598850348642,0.8849684323646622
49,0.8956293459867898,0.8595316377730096,0.856926178687972,0.8875326011745294
50,0.8972430860281253,0.8613916361145864,0.8588038578347513,0.8890312933888711
51,0.8989152208915872,0.8632192135530234,0.8606430205150852,0.8909831753702399
52,0.9004845867262301,0.8647407690015585,0.8621436947489749,0.8929335613311011
53,0.9019500738052594,0.8661737320741174,0.8635944231437909,0.8950149774220951
54,0.9032481441458318,0.8675093230781621,0.8650104540973524,0.8959901207169639
55,0.904469890609535,0.86870909249517,0.8662657511122733,0.8974649951301457
56,0.9057704450182524,0.8698219483949226,0.867396919162537,0.8994970393094102
57,0.9069784314051663,0.8708680497635968,0.8684923150583366,0.9017058724280931
58,0.9081311550680375,0.8718495730673191,0.8695125181680103,0.9030755555555556
59,0.9091852063925573,0.8728407521842446,0.8705842418471661,0.9043310090310676
60,0.9101937778195411,0.8737565384046789,0.8715645167153608,0.9051340477801118
61,0.9111583281655999,0.8745712985754006,0.8724165764145172,0.9063419926894993
62,0.9120630826149987,0.8754160388308144,0.873315252577457,0.9076399233879549
63,0.9129712517190387,0.8762459626882217,0.8741997365453957,0.9083926813477248
64,0.913862655760695,0.8770154008561096,0.8750220711521042,0.9095290407172472
65,0.9147408556478971,0.8776703298143788,0.8756936175543739,0.9109444055727279
66,0.9155752974303732,0.8783513060520854,0.8763889883992423,0.9119205004214543
67,0.9163755845545731,0.8791262289770426,0.8772087831313751,0.9129819095833185
68,0.917151179088767,0.8798544482592663,0.8779753591146857,0.9136851797745845
69,0.917906420759625,0.8804240736250203,0.8785364470546746,0.9146717189602663
70,0.9186105016716166,0.8809658094328809,0.8790655268832711,0.9156201220377466
71,0.9192947298585659,0.8815964935387587,0.8797228876913582,0.9161442912143117
72,0.9199807260719465,0.8822595957366618,0.8804168460831197,0.9166309855134517
73,0.9206457113221537,0.8828558152362256,0.8810285523467276,0.9178707900115525
74,0.9212672461989391,0.8833557661602707,0.8815165261935327,0.9189160420455049
75,0.9218766467680699,0.8839402852558678,0.8821437078838549,0.9196620338321173
76,0.9225128696308265,0.884477401473551,0.8826843945402928,0.9204507082304015
77,0.923134667204092,0.8849526352856462,0.8831511706258027,0.9214252759342727
78,0.9236908885191787,0.8853640904341191,0.8835776270408089,0.9223737821080603
79,0.9242113370791583,0.8857921985194763,0.8840405002087653,0.9227382864851912
80,0.924743036313196,0.8861812551921805,0.8844428098531031,0.923915351404912
81,0.9252440482507263,0.8865334138789143,0.8848015297301282,0.9244475174853071
82,0.925738839708236,0.8869688593707705,0.885240030308337,0.9250936329588015
83,0.9262265234557367,0.8873822032004718,0.8856484491529034,0.9259229698211262
84,0.9266764895591155,0.8877869121162163,0.8860767652800675,0.9261173122248411
85,0.9271714657513115,0.888114187858092,0.8863910098616501,0.9271366819630223
86,0.9276232955851178,0.8884317640478337,0.8867200480219987,0.9273498572610124
87,0.9280694955464444,0.8887212700743683,0.886996310927522,0.9280170689425257
88,0.9285082641224519,0.8891547656991141,0.8874508072784804,0.9285143557236456
89,0.9289924955730712,0.8896286212724367,0.8879136345971991,0.9290716561781596
90,0.9294504004328079,0.8900361520114786,0.8883136339367571,0.9297193741795864
91,0.929896104811271,0.8903908470625235,0.8886618871530658,0.9300254226741809
