rel_name,test_len,auroc,auprc,ap,f1
0,43064,0.9549242908568731,0.9188323930070684,0.9188739244753132,0.9725381414701803
10,2002,0.9946421726005079,0.9858907037001956,0.985942905895101,0.9969481180061037
100,461,0.9765819209039548,0.9738032726274659,0.9738661949277515,0.9799554565701558
102,1108,0.9675798505342957,0.9599049539619938,0.9600012283260947,0.9547641963426371
103,309,0.858661912751678,0.775397824444849,0.7770021310666735,0.9389067524115756
106,947,0.9881324102737954,0.9792862297360089,0.9793487041987088,0.9884816753926702
107,556,0.9961283548789291,0.9914210593972318,0.991489065983723,0.998389694041868
108,1164,0.9940651066656825,0.9845938189115282,0.9844158837957231,0.9991503823279524
109,262,0.9843102945465151,0.983880602993987,0.9839595954325515,0.9880478087649402
12,119,0.8833619210977702,0.8912252470197057,0.892713250007265,0.8721804511278195
124,598,0.9758046440738748,0.9578734151401919,0.9581356215640316,0.9790209790209791
13,117,0.9083723653395784,0.8880612494645382,0.8901510098276917,0.9019607843137255
135,350,0.9875261233019854,0.9664606971572406,0.9678943991263593,0.9886363636363636
139,404,0.9898026718960657,0.9875766516087005,0.9876164523352491,0.9875311720698253
151,185,0.9706570025718961,0.9738792461265124,0.9740228833101443,0.9438202247191011
152,433,0.9833973948323724,0.9795961313482797,0.9796842828718882,0.9514563106796117
154,1826,0.9955161335214457,0.993117879413876,0.99312821982604,0.9977924944812362
16,201,0.9696039603960396,0.9646106952937644,0.9648414216113458,0.9795918367346939
163,1829,0.9763521515988945,0.9635970635958523,0.96300741849436,0.965592572364828
164,414,0.9759525369780939,0.9539231868354153,0.9545797081150516,0.9896907216494846
191,163,0.8780892103676914,0.7368998098432196,0.7439225224222414,0.9811320754716981
196,263,0.9794631493694319,0.9719966435980381,0.9721756848147987,0.9725490196078431
2,772,0.9580944305364884,0.9272919714779746,0.9193203749160358,0.9827160493827161
20,8380,0.9513349737085974,0.9212447549654174,0.9200142790845139,0.9572771629180054
21,2141,0.9164825316040347,0.8746973587695488,0.8743361177289997,0.911976911976912
22,7522,0.9418619761103907,0.9136745387405909,0.9125131767665564,0.9405376052131414
23,236,0.8947482482120928,0.8788549379021812,0.8802440554029473,0.9224489795918367
25,9277,0.9653035864724158,0.9258016998965849,0.9253043008045848,0.9856758212170167
26,34587,0.9603957360537824,0.92463853011723,0.9244988416097311,0.9806907960411854
27,5215,0.9800236062391071,0.9614410821526684,0.9615001374561797,0.986111111111111
28,713,0.966910607491344,0.9377527544134038,0.9378694816006856,0.9639249639249639
29,27377,0.9251777243362769,0.8818637649592613,0.8815200331918828,0.9439598855891805
35,270,0.9959570225963669,0.9977630576895284,0.9977681301210715,0.9931972789115647
39,205,0.9297142857142857,0.892014760561599,0.8973205483822096,0.9166666666666666
4,499,0.9977802531318611,0.9967125504150283,0.9967043332109711,1.0
42,1680,0.9611547615166434,0.9336103965864493,0.9332742496602481,0.9568812758417011
45,303,0.9889423076923076,0.9861777957752949,0.9862509688499853,0.989399293286219
46,907,0.9881328035216892,0.9723276490808925,0.9717668187916002,0.9968051118210862
47,1498,0.9847121212121211,0.9701695562234915,0.970252616078306,0.9906542056074765
49,1155,0.9886519718098666,0.9783391278028347,0.9784146383745798,0.9889173060528559
51,5504,0.9901849357031046,0.9813947685814055,0.9814124576010451,0.9917111806962609
52,6716,0.982458270305389,0.9659591483865946,0.9656210457503632,0.9906458797327394
55,660,0.984692375625552,0.979459693925054,0.9795107135904155,0.9872611464968154
59,3527,0.9808810287941447,0.966439366796895,0.9659945154808858,0.9888920535459983
6,5321,0.9791653362915226,0.9621291202217699,0.9593281806453959,0.9902840059790733
60,6,0.875,0.94375,0.95,1.0
61,801,0.9834330963960594,0.9697540326388532,0.969872090228025,0.9874055415617129
62,1168,0.9635568769571795,0.95615590244214,0.9562969128972222,0.9484536082474226
63,11471,0.9641696494538083,0.9204958068680713,0.919496137746121,0.9886621315192745
64,464,0.97940482165096,0.9681897001282572,0.9683364394828429,0.9847494553376905
66,651,0.9663496984706128,0.9542610167247815,0.954427616154398,0.9729729729729729
67,320,0.9395911507191994,0.9016228618064306,0.9024445522744795,0.9559748427672956
7,3924,0.9759348661671292,0.9565481889297559,0.956328416326543,0.9825997952917094
75,347,0.9090153027278776,0.8442386774091595,0.8467846363401922,0.9239130434782609
76,729,0.9638666867742421,0.947714368545259,0.947855037862267,0.9493487698986974
78,1700,0.9510460036763078,0.9264786425006074,0.92609118424099,0.9655990510083037
79,485,0.9889898577360288,0.9855125023796787,0.9855539804886546,0.9957446808510638
8,600,0.9806557413625765,0.9816369386130261,0.9816711587398912,0.9399656946826758
80,1538,0.9871626203716262,0.9811819217080401,0.9812089787875466,0.9938042131350682
84,2339,0.9888940068580786,0.9837145193668669,0.9837435233196269,0.9896551724137931
86,231,0.9691108112160745,0.9744788829596503,0.9745756858949614,0.9315068493150686
88,815,0.9657613867707467,0.9247738984777588,0.926300355355492,0.9728395061728394
