epoch,auroc,auprc,ap,f1
1,0.4965539096928354,0.5720425594203546,0.5125438012503722,0.3453594495492533
2,0.5659563750302018,0.6272203170788355,0.5582012770465158,0.5542913207105097
3,0.6119928315822487,0.649481222154346,0.5928014383830318,0.6153673047440893
4,0.6353064814106559,0.6485831661652757,0.6153299959814915,0.6175569572631198
5,0.6503321324184395,0.6535543078944247,0.6269938080929109,0.639579574117771
6,0.6630797336570403,0.6551074770555436,0.6359061814556004,0.6519295399235139
7,0.6738449199648877,0.6582833668623915,0.644214358780766,0.6546313744251667
8,0.6827002781676165,0.6616428385894414,0.6518454621394716,0.6550217488832971
9,0.6914023626045813,0.6672920852118681,0.6607906829104364,0.6526651758888024
10,0.7046852618271889,0.6782790692925084,0.6741631370697497,0.6763445661571201
11,0.7128676090705779,0.6877828167333951,0.6857480530756863,0.6741086595676525
13,0.7200968510469521,0.6990721483557581,0.6983573893422522,0.6739580889827195
14,0.7374063383392638,0.7139226238043314,0.7133635505773234,0.6959720087142681
15,0.7509724024693212,0.72421441912981,0.7236509206810462,0.7118830835317739
16,0.7656444749240277,0.7349022153590408,0.7343140170641665,0.7253018503281604
17,0.7760881012798274,0.7434182879485085,0.7428153654618291,0.7457096235722189
18,0.7819360522371812,0.749158953337137,0.7484998671575708,0.7577445914068309
19,0.7880404229309945,0.7554714134272117,0.7547663516125874,0.7644910043270325
20,0.7967041408547408,0.7637471758022368,0.7630176041014216,0.7708073623230917
21,0.805399009450167,0.7718582974510175,0.7710259088233817,0.7800545198411971
22,0.8128190869527989,0.778893273106752,0.777843896877398,0.787182421606775
23,0.8209380310780572,0.7866601863195744,0.7853261516918119,0.7967199043001032
24,0.8291457636964952,0.7949825528249035,0.793306683680333,0.8096204678520845
25,0.8356820732973937,0.8023406040170258,0.8003941813882915,0.8180072502781666
26,0.8410586549816313,0.8085206128481426,0.8062842925435536,0.8214356695033155
27,0.8469820122163303,0.8144719640523366,0.8119721563813415,0.8268867581898743
28,0.8525432672483211,0.8196758063742322,0.8169887424450498,0.8346662108795192
29,0.8569612779883543,0.823714517910835,0.8208247059013336,0.8401884221868013
30,0.8610957113147372,0.8276791014441599,0.8246807520691567,0.8436428117247741
31,0.8652132181406801,0.8317593154038195,0.8286750256323383,0.8481412372613751
32,0.8690171325420721,0.8357650043635452,0.8326838892854486,0.853221775313309
33,0.8726177241036641,0.8395839349015428,0.836580944274076,0.8567490382969524
34,0.8760937702410955,0.8430738724285516,0.8401371692657643,0.8608665212591216
35,0.8791964460392774,0.8460767008897494,0.8432365997566897,0.8642061781609196
36,0.8820159150120588,0.8487380395945824,0.8460469884375531,0.8681689789444608
37,0.8846645991450427,0.8511772235244561,0.8485995854027207,0.8703117858455142
38,0.8870425034266969,0.8533446867898169,0.8509066562930082,0.8734360477586329
39,0.8893785547325244,0.8554362279096427,0.8531078530686127,0.8761645893313783
40,0.8918289435823916,0.8578015821260226,0.8555984666298169,0.8789600350710816
41,0.894163818748046,0.8601731558976858,0.8581065972945193,0.8819661893929257
42,0.896353756025928,0.8624674412285727,0.8604835452389836,0.8848538766069124
43,0.8984063346530415,0.8645637590226412,0.8626654427054219,0.8874034804655987
44,0.9002564039842611,0.8663850487717639,0.8645747233666825,0.8898815854782671
45,0.9019446640719506,0.8680091956764403,0.8662701351016093,0.8928249933809903
46,0.9034974114571372,0.8696926823561223,0.8680628281186529,0.8944684536592695
47,0.9050065356822302,0.8714677361308655,0.8699514082484245,0.8948541076234783
48,0.9065551447786778,0.8731200660976456,0.8716363039788704,0.8960063124293887
49,0.9080209773511307,0.8744790427717984,0.8729975519351763,0.8989916101249119
50,0.9093758456756733,0.8756989634607484,0.8742282088847922,0.9014369884561038
