rel_name,test_len,auroc,auprc,ap,f1
0,43064,0.9564997658017597,0.9225274403750525,0.922358175074333,0.9697278753882528
10,2002,0.9931547191208651,0.9864479466864038,0.9862615237712048,0.9989827060020345
100,461,0.9831732580037665,0.9863476458297322,0.9863629948244461,0.9582417582417583
102,1108,0.9653303557727783,0.9501129195583776,0.9496531592245125,0.9507246376811594
103,309,0.9800545302013423,0.9580291883408182,0.9558449444782524,0.9831649831649831
106,947,0.9843453087223774,0.9590907683907907,0.9601601623498677,0.9896049896049897
107,556,0.9906949274886804,0.9824474933479984,0.9826088089958691,0.9951845906902087
108,1164,0.9953480475382004,0.9874551937934117,0.9876237759865887,0.9974554707379135
109,262,0.9853601633129192,0.9858560529378905,0.9859212003902881,0.9802371541501976
12,119,0.8959405374499715,0.9270388100447413,0.9276007728920594,0.8759124087591241
124,598,0.9831674735520889,0.9741315720694393,0.974229277574533,0.986111111111111
13,117,0.810304449648712,0.7348849882906812,0.7463087206780579,0.7999999999999999
135,350,0.9851097178683386,0.9776654520622002,0.9778109024344892,0.9887640449438202
139,404,0.9946807206765536,0.9940648335007688,0.9940815164033885,0.9826302729528535
151,185,0.9874912321720832,0.9852996195647546,0.9854052507678241,0.9787234042553191
152,433,0.9758381379457614,0.9466416428542157,0.9492508326495742,0.9509803921568627
154,1826,0.9897587889781463,0.9835014203374761,0.9835267479354067,0.9845132743362831
16,201,0.9367326732673268,0.919144118672909,0.9198239961128671,0.964824120603015
163,1829,0.9743560755601814,0.9600488374653825,0.9599256475944159,0.9645390070921986
164,414,0.9648357049241715,0.9370550661430285,0.9375179782817846,0.9949238578680203
191,163,0.9483122362869199,0.8878674826569497,0.8948830092088617,0.9454545454545454
196,263,0.9731574684715956,0.95330530814824,0.953866086298554,0.9723320158102766
2,772,0.9760356940967455,0.9681000043928549,0.9681908006842058,0.9824561403508771
20,8380,0.9515400063762625,0.9274564736105579,0.9266098762954342,0.9521502119927318
21,2141,0.9171976912430251,0.8864681177583996,0.8846232207424859,0.915206063477025
22,7522,0.943985008334045,0.9207277881887689,0.9202664986285639,0.9348824641988652
23,236,0.891858701148595,0.8435013782856986,0.8451847476572523,0.9505703422053232
25,9277,0.9735831752858217,0.9488858441700787,0.9486291152062112,0.9863190778843047
26,34587,0.9574725200953648,0.9181346389639945,0.917753272220402,0.9797948043782687
27,5215,0.9785136158728057,0.9609429029751688,0.9609814108461558,0.9845679012345679
28,713,0.9595609065155808,0.933903750961786,0.9347994129865624,0.964336661911555
29,27377,0.9294247060248688,0.8870172498993083,0.8866881447452184,0.9435912055019064
35,270,0.9755759858218875,0.9639040500568603,0.9642267491055594,0.9798657718120806
39,205,0.9253333333333332,0.9206365365927404,0.9212310137704516,0.9166666666666666
4,499,0.9939057858711093,0.9771387408473091,0.9782004950173944,0.9956709956709957
42,1680,0.9555776996905648,0.9267875161507573,0.9264624272750983,0.9449378330373002
45,303,0.9823863636363636,0.9595843123460198,0.9613453933707581,0.989399293286219
46,907,0.985637137458852,0.9741689295201522,0.97336140262134,0.9968186638388123
47,1498,0.9811426024955436,0.9678601275486443,0.9679129609271059,0.986449864498645
49,1155,0.991469485680012,0.9842393078937977,0.9843362077616025,0.9836629406706792
51,5504,0.9882460776787271,0.9783059584219262,0.9783218010061118,0.9905956112852664
52,6716,0.9791712246176265,0.9572825269165601,0.9569382181986154,0.9894329513320436
55,660,0.9773467397703856,0.962451400500102,0.9625526719732499,0.9872611464968154
59,3527,0.9804568666670954,0.9608327457761598,0.960608426991288,0.9882622387632407
6,5321,0.9787967399639795,0.9605664797024622,0.9572580402306202,0.9905979691613388
60,6,0.5,0.5791666666666666,0.6791666666666667,1.0
61,801,0.9710874173837137,0.9485775000385518,0.9487969152226662,0.9822784810126582
62,1168,0.9584550156574363,0.9264785922215708,0.9268137217806298,0.9563699825479931
63,11471,0.974754075097655,0.9461138855600804,0.9461137145571543,0.9877536738978308
64,464,0.9646647707206454,0.9344211978858077,0.9349166361224892,0.9673202614379085
66,651,0.9360975102557801,0.883406017794819,0.8824016458440929,0.9520958083832336
67,320,0.9697076297686054,0.9587692668179643,0.958994051079926,1.0
7,3924,0.9807328517379726,0.9725306604454977,0.9725511056026843,0.9794871794871796
75,347,0.9723220226214238,0.9776313141153165,0.977692733935122,0.96045197740113
76,729,0.9826421354245212,0.9720757082532278,0.9721736778231249,0.9872340425531915
78,1700,0.9403174414226868,0.9160219121014663,0.915772923727872,0.9366786140979689
79,485,0.9818936764005173,0.9717788421041605,0.9719221493875699,0.9851380042462844
8,600,0.9739399145461239,0.9405783789798694,0.9437801147165055,0.9546279491833031
80,1538,0.9757552895700529,0.940117464671788,0.941193634472949,0.9925925925925926
84,2339,0.986784306844187,0.9752078374643074,0.9751754105082693,0.9905579399141631
86,231,0.9673864147548358,0.9759802509690434,0.9760619714023174,0.9237288135593219
88,815,0.9774914772385047,0.9682986477587782,0.9683818832654418,0.9727047146401985
