epoch,auroc,auprc,ap,f1
1,0.48604431011706317,0.5601903178538876,0.5083885797654544,0.3138851257186935
2,0.5592279037933121,0.6225774512790694,0.5555728404798759,0.5116330102667258
3,0.6060408035482241,0.6433270371062538,0.5901458018277466,0.5946925106068105
4,0.6293141118446227,0.6579200703499137,0.6067799955273148,0.6271672600901751
5,0.6484156318467038,0.670290281156328,0.621127680387157,0.650432388648803
6,0.6677781328097216,0.683654610622894,0.636704956812534,0.6682876129293195
7,0.6830244417079143,0.6925982889172125,0.6498263244663645,0.6804093608563988
10,0.7016873657608199,0.7010537209824763,0.669547885612046,0.6886276446233904
11,0.7212897400985274,0.7170408342804935,0.6842087799217555,0.72033380826379
12,0.7363609617128533,0.7293016393148448,0.6965736305022261,0.7385219649625122
13,0.7478851155939764,0.7381470990040702,0.7066221699014196,0.7463640634066814
14,0.7572477790611809,0.7450220715460845,0.7156703737218201,0.7512232189191194
15,0.7661392497981727,0.751492127810207,0.7248459186636269,0.7577224081192445
16,0.7748209653079158,0.7579167264074043,0.7338238995941626,0.7632543411833129
17,0.7834389464717939,0.764374727210553,0.7421261008266428,0.7710758833359492
18,0.7914238651226588,0.7703338365966306,0.7497315990773031,0.781590203961741
19,0.7985804309629885,0.7755959704965492,0.7565932341384591,0.7931043858933573
20,0.804971158402408,0.7802163063867065,0.7628412545354897,0.8013212845622121
21,0.8105981676740378,0.7842538480946372,0.7688097819588957,0.8056663283062645
22,0.816488937758039,0.7889256116709993,0.775597295491129,0.8106943580590785
23,0.821217570941914,0.7927669700739579,0.781327001853738,0.8111128271751868
24,0.8254057209432352,0.7960549705723572,0.7860073476209877,0.8119062002306552
25,0.8310554529409098,0.8002234058617074,0.7913871657864815,0.8193199550023588
26,0.8359267612424206,0.8038718935584263,0.7961903863091455,0.8254552673849875
27,0.839693463732373,0.8066225549813685,0.7999040019385417,0.8274134707878832
28,0.8438314001846485,0.8099257941943024,0.8041820350135818,0.8300843732724323
29,0.8480424523719918,0.8135789192340285,0.8087623942008015,0.836155980929339
30,0.8516945588172155,0.8169110362082054,0.812678685741121,0.8364531486691192
31,0.855746045550206,0.8208520070931687,0.8171328658594712,0.8402983862966003
32,0.8601447709560275,0.8251629854692879,0.8218177228353704,0.8455773459588026
33,0.8641009245609887,0.8289740453875484,0.8258559566274806,0.8496877069277163
34,0.8677115919751432,0.8322926974851363,0.8294170843713368,0.8540153780435712
35,0.8711322519923148,0.83526492559817,0.8326713550424321,0.8566527592892049
36,0.8740063170378799,0.8377308946155178,0.8354050979277955,0.8587085758217788
37,0.8766241384103703,0.8400800201461294,0.8379551511107985,0.8601799148905608
38,0.8793711862712837,0.8426632258400272,0.840652532572408,0.8630508535264473
39,0.8820332001527341,0.8453650190603398,0.8434049656895631,0.8668876887153985
40,0.8845924985116913,0.8480156237266232,0.8460309253281544,0.8700637510588025
41,0.8872365908109031,0.85066536609512,0.8486572790719298,0.8735275057923283
42,0.8896363731858823,0.8531473387664763,0.8511248936966623,0.8760195177547458
43,0.891786005375198,0.8555315152414121,0.8534764679569937,0.8787304299840681
44,0.8938926669498292,0.8578126546547987,0.8557071830549996,0.8815628815628815
45,0.895758383145136,0.8598222235672356,0.8576556495349181,0.8849418255119001
46,0.8974842760820081,0.8615536266511042,0.859324976389982,0.8858821530454378
47,0.8992687573668741,0.8633820083261816,0.8611622683332826,0.8878690640517719
