rel_name,test_len,auroc,auprc,ap,f1
0,43064,0.5601910238444783,0.6295184576639626,0.5353347806155325,0.6523800195886387
10,2002,0.5319577882664879,0.6077653314861776,0.5156415567747176,0.5082508250825083
100,461,0.4445574387947269,0.4684017837767802,0.46384658228037723,0.22377622377622375
102,1108,0.4425089212546239,0.48997758185834406,0.4522717821831791,0.1815336463223787
103,309,0.4765729865771813,0.48525736650648704,0.4601118607257796,0.5454545454545455
106,947,0.6584984521504849,0.7365600255374682,0.6112740247916354,0.7196172248803828
107,556,0.5149747358750574,0.6269833406749632,0.5670184809474688,0.5252525252525252
108,1164,0.6681302133313649,0.7027394781863764,0.6255891844444788,0.6666666666666667
109,262,0.5289588801399825,0.5567106097865591,0.5314761545926739,0.3096774193548387
12,119,0.20540308747855918,0.4196267501674135,0.4717541015009739,0.0
124,598,0.31120562130177515,0.3578949274705674,0.40613699319817964,0.027397260273972605
13,117,0.4822892271662764,0.540875267460105,0.4726542002532388,0.6493506493506493
135,350,0.6438087774294671,0.706680654817395,0.6309199934772217,0.5611510791366906
139,404,0.5436327981370266,0.5626387392484391,0.5480409569946443,0.6304801670146137
151,185,0.5575169511339724,0.6049095276707828,0.5348466767678208,0.7203791469194313
152,433,0.3594811018577834,0.3949432295324783,0.40395989162475054,0.0
154,1826,0.523337700229382,0.5643292538602445,0.5050598132190243,0.6212847555129434
16,201,0.34940594059405944,0.48362361198913334,0.4218292302731791,0.0
163,1829,0.4783685652418381,0.5197435968389151,0.509067740637266,0.1655933762649494
164,414,0.40156337764463584,0.3973319551794854,0.4033811437801553,0.1111111111111111
191,163,0.5406871609403255,0.54395042371464,0.4994482559389505,0.6759259259259259
196,263,0.5575321069073238,0.5941353801069384,0.5267856550766955,0.5800865800865801
2,772,0.5179547228727557,0.6017904291108465,0.5380553887517039,0.41114982578397213
20,8380,0.4699429343304773,0.5737455785456242,0.5166947899961611,0.29739098704615946
21,2141,0.5767022893835227,0.6784905714355479,0.5795659953192402,0.5398570643210554
22,7522,0.6015192805742375,0.6768065986263885,0.5896257160264903,0.538436587739215
23,236,0.3449035613667557,0.5078610563961244,0.46028808870956855,0.0
25,9277,0.5303399631952173,0.612883737137767,0.5338831115118453,0.43729219311078593
26,34587,0.6577772168047327,0.7091897070922244,0.6170133955272873,0.6943765281173594
27,5215,0.5386440752752223,0.5999315021715341,0.5674612073486334,0.2952351292432264
28,713,0.4715061378659112,0.580107670962165,0.5259813874853876,0.3252747252747253
29,27377,0.6506630893644245,0.7297722546085219,0.6219245393645865,0.6471987211977074
35,270,0.6274368630926008,0.7138631224599423,0.6491635684057551,0.6271186440677967
39,205,0.4571428571428572,0.524748794791142,0.5055187786623869,0.14545454545454545
4,499,0.4936878470876921,0.523185822339886,0.4661168585840998,0.45161290322580644
42,1680,0.5630004578449537,0.6178346881538674,0.5447457739298357,0.45347928068803756
45,303,0.6233391608391609,0.6505061265465933,0.5666436736520465,0.5968992248062016
46,907,0.47853727185959993,0.5714129009684015,0.5225253351246552,0.36251920122887865
47,1498,0.42619786096256684,0.47131807798186565,0.45541009018714296,0.08353808353808355
49,1155,0.38027440395861445,0.4390425915857421,0.42383110796398565,0.0
51,5504,0.5228598637899742,0.5928712057008664,0.5172168451482198,0.41412442949795814
52,6716,0.6542895258929896,0.7035728010437035,0.6001526607624172,0.7225581082896682
55,660,0.5915467692081249,0.6119730786024745,0.5587097701103978,0.552901023890785
59,3527,0.3833862866036801,0.430998806104044,0.42414412686493413,0.0
6,5321,0.5812221574851474,0.6403293726467778,0.5797216157364794,0.4613065326633166
60,6,0.625,0.8333333333333333,0.8333333333333333,0.6666666666666666
61,801,0.4923774784885896,0.5520096396026646,0.5181690315439348,0.22978723404255316
62,1168,0.5600597562834992,0.6259885471232464,0.5761356140493356,0.3359173126614987
63,11471,0.6254612649887182,0.6420899241989664,0.5907679101467874,0.6012328117591276
64,464,0.579917842339077,0.6269259274782419,0.5881984841581605,0.3678929765886288
66,651,0.5137389644025181,0.5865324066990566,0.5477103872506734,0.43697478991596644
67,320,0.3572740775484678,0.44153891167611103,0.4194695504938556,0.0
7,3924,0.6193716313176918,0.7009358468824396,0.5841387060597463,0.624405705229794
75,347,0.38730871590153026,0.43056146677713714,0.4354355461117222,0.08421052631578947
76,729,0.5097496606846629,0.5317518658759919,0.48601316347819085,0.29914529914529914
78,1700,0.5583759190769366,0.6502712974392637,0.5788557628619577,0.39372822299651566
79,485,0.5665543530052413,0.5578345538063887,0.5245224652079484,0.5748987854251013
8,600,0.5572128203125871,0.6018587294816955,0.4981868388619123,0.6455906821963394
80,1538,0.7097662077851621,0.764320117611528,0.6760345784528414,0.7958715596330275
84,2339,0.6323916270024055,0.675035527243026,0.6100142719357579,0.562367864693446
86,231,0.4730844204528415,0.5342935644921489,0.47586293112812283,0.5158371040723981
88,815,0.5818365798128005,0.6494087205340762,0.5652593881439749,0.5586592178770949
