epoch,auroc,auprc,ap,f1
1,0.47842929975834714,0.5599216528782222,0.5015553783026405,0.3541741606257735
2,0.5288432726717445,0.6043679896859654,0.5369819413679215,0.47269000816532314
3,0.5659582321672433,0.6345626127561037,0.5637955999598872,0.5593520909012829
4,0.5822244505987714,0.6454962155034722,0.5783366621699473,0.5923505688551212
5,0.5945877537401365,0.6489600307657721,0.5888572781636379,0.5997133527386633
7,0.614514294295456,0.6578880097208593,0.5987856541125599,0.6018558372789061
8,0.6392592096517187,0.6762559159758309,0.6185364493109755,0.6215678791652439
9,0.668852595978412,0.6987805148749577,0.6405705325037995,0.6609547361964385
10,0.6936120943459497,0.7175847475349441,0.658527547789344,0.6929103946056319
11,0.7129206312022367,0.7319152574103305,0.6732562554069736,0.7158578116351285
12,0.7279222149926814,0.7422663016513189,0.6849358577297937,0.7351448470030377
13,0.7390293934363433,0.748527856334791,0.6936381541409966,0.7502355750317913
14,0.7466874517721391,0.7524088373851301,0.7006602941195229,0.754225358591946
15,0.7524799106355391,0.7542443101297984,0.7073941482770227,0.7551821143026356
16,0.7558471755352066,0.7549621733118825,0.7122190664552619,0.7543098830357601
17,0.7663431849437476,0.7620302838349147,0.7241900963359766,0.7595558953624181
18,0.7738663481974835,0.7683064405762502,0.733154658725734,0.7648240971720326
19,0.7818171550271006,0.7751799465237992,0.7405963266458044,0.7733764207918717
20,0.7916523119197452,0.7828426598197693,0.7489358465576254,0.7867536377320622
21,0.7993630735869989,0.7889259888856843,0.7552772982105711,0.7974948194197751
22,0.8051387691462513,0.7938408840826863,0.7603721418610556,0.8044210312664336
23,0.8096685616740923,0.7976140607216204,0.764693760639979,0.8099643345038462
24,0.8137406256053807,0.8006731456364622,0.7695657032706804,0.8123037251922456
25,0.8174947419609215,0.8033557994605709,0.7741568090097974,0.8144088863424236
26,0.8223770113469879,0.8070118531556334,0.7794154258446917,0.8175293626108352
27,0.8274931241565973,0.8107555693165602,0.784162267000509,0.824817787618784
28,0.8315553820846281,0.8138848043982476,0.7880878535919152,0.8290162134229055
29,0.8350389738527751,0.8164107856825091,0.7920478579113035,0.8323796206001951
30,0.838606064620177,0.8189999727050186,0.7961773763499956,0.8352551114385707
31,0.8420567034445661,0.8214623914390686,0.79978248720329,0.83897434014904
32,0.8455051121860286,0.8238980801985167,0.8029405645933847,0.8425481981279966
33,0.8492433738459653,0.8266458505483885,0.8061932645386463,0.847766652951127
34,0.8527287771968507,0.8291616296741047,0.809429294108279,0.8518647102892539
35,0.85574890064616,0.8314246106537149,0.8127499861707889,0.8553968890022221
36,0.8584394894631006,0.8334460782127648,0.8160101848900656,0.8574192017811194
37,0.8609276174155636,0.8352526435152197,0.8190739286385361,0.8593548858314085
38,0.8634948436617819,0.8369302351264258,0.8218386535531688,0.8627176814541756
39,0.8660851262993335,0.8382930782277155,0.8242375040316198,0.8647681011922069
40,0.8685204225291319,0.8396852571840956,0.8267614519263926,0.867406970946834
41,0.871057684353702,0.8412771150939479,0.8292858611232978,0.8699200970056739
42,0.8737018723169498,0.8430192304786357,0.8317876333080005,0.8721756675694835
43,0.8762100524343901,0.8448291019024599,0.8343337898857379,0.8765628918425107
44,0.8785292406961226,0.846540728236153,0.8368522765247016,0.8785596442149057
45,0.8805754030396329,0.8483286359075677,0.8396504858427866,0.8796411751513792
46,0.8824318262370685,0.8498337606118813,0.8419402060551907,0.8806798255474123
47,0.8846253398074473,0.851396738170551,0.8439850664869322,0.8829210878608459
48,0.8867850518053569,0.8528726217625576,0.8458299207955362,0.8857919233770077
49,0.8886603935049862,0.8543180434372571,0.8476943969548199,0.8888690911034692
50,0.8904166786343948,0.8560024393475238,0.8500490052259346,0.889010270691369
51,0.8918344904181679,0.8575695213629575,0.8522470842575639,0.8887229275578791
52,0.8934662179756016,0.8589770687931693,0.853993553187806,0.8900078225451146
53,0.8954869179812672,0.8603995921211459,0.8554878081017426,0.893802464725844
54,0.8972522285369571,0.8616754679220178,0.8567949912064514,0.8963870933133063
55,0.8988320653078403,0.8631196268041017,0.8584232118784472,0.8977949834088559
56,0.9002158058296794,0.8646939509207628,0.8602980377290479,0.8979347233030117
57,0.901447302672439,0.8661179604508232,0.861964028536111,0.8981957608442478
58,0.902957829090943,0.8672761588354393,0.8631666840625276,0.9013828983058384
59,0.9042921529443579,0.8681726811244088,0.8640633814582035,0.9027305586372258
60,0.9053783476647213,0.8691986914037227,0.8651827373145125,0.9041103226670236
61,0.9064877065483082,0.8705972520751157,0.8667448727941081,0.9048941928914059
62,0.9075849659692862,0.8720779269748216,0.8683673491546136,0.9054702409617065
63,0.9087741626048522,0.873301565579907,0.8696058430225553,0.9070530198657838
64,0.9098803643354887,0.8741625458490484,0.8704457512566217,0.9088292258213544
65,0.910766412749561,0.8748912745432067,0.8712122220254777,0.9102804236092
66,0.9116329320739414,0.8759061934196983,0.8724229317234817,0.9107133305995827
67,0.9125443774514377,0.8769051595417294,0.8735733896041288,0.9117785452382433
68,0.9135316609131189,0.8777419111454194,0.8744485205236983,0.912871287128713
